name	Embedding-based	Giggle-legacy
CD3_Primary_Cells_Cord_BI_Bivalent_Poised_TSS 	 0.8363808880526206 	 0.8816519515607661
Breast_Myoepithelial_Cells_Heterochromatin 	 0.8953498657146074 	 0.8934200157604413
Muscle_Satellite_Cultured_Cells_Bivalent_Enhancer 	 0.9014570367153953 	 0.8753839597304642
Colonic_Mucosa_Quiescent_Low 	 0.9436564223798266 	 0.7167945192261302
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Transcr_at_gene_5_and_3 	 0.743716129032258 	 0.8772423963133641
Lung_Bivalent_Poised_TSS 	 0.7810907383078515 	 0.7930129535487392
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells_Weak_transcription 	 0.9318401119312973 	 0.9139206510027179
Rectal_Mucosa.Donor_31_Active_TSS 	 0.7293607349787126 	 0.9556529612709388
GM12878_Lymphoblastoid_Flanking_Bivalent_TSS_Enh 	 0.8676042521027323 	 0.9112148405461475
Penis_Foreskin_Melanocyte_Primary_Cells_skin01_Weak_Repressed_PolyComb 	 0.8430075958165846 	 0.9657662354291567
CD34_Cultured_Cells_Heterochromatin 	 0.9055740499509497 	 0.9199232884643219
Monocytes_CD14pp_RO01746_Transcr_at_gene_5_and_3 	 0.8084422894453289 	 0.9212098551004326
Ovary_Transcr_at_gene_5_and_3 	 0.7401497241922774 	 0.9296248050047442
HepG2_Hepatocellular_Carcinoma_Bivalent_Poised_TSS 	 0.704061530049372 	 0.800558048278413
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived_Weak_transcription 	 0.9394831218539426 	 0.912429037808977
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Weak_Repressed_PolyComb 	 0.8361777631440552 	 0.9628829347930472
Brain_Mid_Frontal_Lobe_Bivalent_Poised_TSS 	 0.850488895321722 	 0.8792074749521558
Fetal_Intestine_Small_Heterochromatin 	 0.9015294060886766 	 0.8881410720316495
Adipose_Nuclei_Enhancers 	 0.897082710152619 	 0.8990246216689985
Peripheral_Blood_Mononuclear_Primary_Cells_Active_TSS 	 0.676837103803396 	 0.9626931537043897
Right_Atrium_Quiescent_Low 	 0.9378749135588041 	 0.7626726813656906
Skeletal_Muscle_Male_Genic_enhancers 	 0.8221603062028594 	 0.907837603126357
Small_Intestine_Heterochromatin 	 0.9002870651806822 	 0.9095302423569901
Duodenum_Smooth_Muscle_ZNF_genes_and_repeats 	 0.8711141667068718 	 0.9433830269696531
CD19_Primary_Cells_Peripheral_UW_Bivalent_Enhancer 	 0.670940480210997 	 0.8371729306379763
CD8_Memory_Primary_Cells_Flanking_Active_TSS 	 0.6952412963648918 	 0.9645109364210488
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Bivalent_Poised_TSS 	 0.8339686635944701 	 0.849920737327189
CD4_Memory_Primary_Cells_Active_TSS 	 0.6809071078734 	 0.9618540011798439
Fetal_Placenta_Weak_transcription 	 0.9269752818385038 	 0.9222632315337482
hESC_Derived_CD184pp_Endoderm_Cultured_Cells_Transcr_at_gene_5_and_3 	 0.7851031665621331 	 0.9286478184654476
Monocytes_CD14pp_RO01746_Bivalent_Enhancer 	 0.8997483154018109 	 0.8530861517183705
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived_Strong_transcription 	 0.8921937569353983 	 0.9059519789003072
Fetal_Stomach_Bivalent_Enhancer 	 0.8056520480532638 	 0.885833293128126
Rectal_Smooth_Muscle_Transcr_at_gene_5_and_3 	 0.8484344092246827 	 0.9361782538074331
K562_Leukemia_ZNF_genes_and_repeats 	 0.8618147022402342 	 0.9476487994725077
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells_Strong_transcription 	 0.8732410221771923 	 0.8851819687685949
Thymus_Weak_Repressed_PolyComb 	 0.8327208791208791 	 0.9326681318681319
H1_Derived_Mesenchymal_Stem_Cells_Repressed_PolyComb 	 0.5555304038450106 	 0.8754235776707687
Brain_Mid_Frontal_Lobe_Transcr_at_gene_5_and_3 	 0.8029985043662855 	 0.933231212106592
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells_Transcr_at_gene_5_and_3 	 0.8481489522522957 	 0.9361903153696467
Penis_Foreskin_Melanocyte_Primary_Cells_skin03_Heterochromatin 	 0.8933677489908493 	 0.8981360865859346
Fetal_Muscle_Trunk_Repressed_PolyComb 	 0.45358594796797047 	 0.9023770652984137
Fetal_Muscle_Leg_Transcr_at_gene_5_and_3 	 0.848374101413615 	 0.9297574821890932
GM12878_Lymphoblastoid_Active_TSS 	 0.6270504360392001 	 0.9646595601651782
CD19_Primary_Cells_Cord_BI_Repressed_PolyComb 	 0.6313742437337944 	 0.8158849057725462
Aorta_Flanking_Bivalent_TSS_Enh 	 0.9054534343288143 	 0.9056263167205416
Breast_Myoepithelial_Cells_Flanking_Bivalent_TSS_Enh 	 0.8669207635772985 	 0.8987552467795629
ES_I3_Cell_Line_Transcr_at_gene_5_and_3 	 0.8324930444991235 	 0.9320692816133546
Fetal_Placenta_Weak_Repressed_PolyComb 	 0.8348470090043124 	 0.9628303448528168
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02_Transcr_at_gene_5_and_3 	 0.8340007397758158 	 0.9311284797606986
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells_Heterochromatin 	 0.9377422363744552 	 0.9159871986619708
CD8_Naive_Primary_Cells_Flanking_Bivalent_TSS_Enh 	 0.8858091700036989 	 0.9196177288882457
iPS_20b_Cell_Line_Genic_enhancers 	 0.8053665910808768 	 0.9191433074411798
Peripheral_Blood_Mononuclear_Primary_Cells_Flanking_Active_TSS 	 0.7186666849588198 	 0.970465032262785
HUES48_Cell_Line_Active_TSS 	 0.6198158894788108 	 0.9690839747019522
CD8_Memory_Primary_Cells_Weak_transcription 	 0.9283583409723227 	 0.8917354175712838
Fetal_Placenta_Transcr_at_gene_5_and_3 	 0.8421985815602837 	 0.9340393367748991
Pancreatic_Islets_Bivalent_Enhancer 	 0.863386725848732 	 0.8626348884707548
CD19_Primary_Cells_Peripheral_UW_Bivalent_Poised_TSS 	 0.879203454431418 	 0.8986868979270195
CD34_Primary_Cells_Transcr_at_gene_5_and_3 	 0.7633715540043083 	 0.8363646279279033
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells_Flanking_Active_TSS 	 0.6852011908191684 	 0.9525021378953963
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Heterochromatin 	 0.8885161290322581 	 0.8619207373271889
ES_WA7_Cell_Line_Repressed_PolyComb 	 0.5865035921215697 	 0.7989052146355518
Breast_vHMEC_Flanking_Bivalent_TSS_Enh 	 0.8981039224200318 	 0.9137115839243499
K562_Leukemia_Flanking_Bivalent_TSS_Enh 	 0.8763167205416446 	 0.9086095431080233
ES_I3_Cell_Line_Quiescent_Low 	 0.9497716344220903 	 0.7849946125022113
NHLF_Lung_Fibroblasts_Bivalent_Poised_TSS 	 0.786342605814817 	 0.8053508755228067
Right_Ventricle_Genic_enhancers 	 0.8053505089979254 	 0.9126300638458693
CD8_Naive_Primary_Cells_Bivalent_Enhancer 	 0.8554944436403403 	 0.8587148807513549
IMR90_Cell_Line_Repressed_PolyComb 	 0.7046137383216036 	 0.8813868195890668
Penis_Foreskin_Fibroblast_Primary_Cells_skin01_Bivalent_Enhancer 	 0.8998649105032084 	 0.9078938904166868
Neurosphere_Cultured_Cells_Cortex_Derived_ZNF_genes_and_repeats 	 0.8253928048760876 	 0.9378749135588041
CD4_Naive_Primary_Cells_Repressed_PolyComb 	 0.4050019892716522 	 0.7522259263832297
Brain_Cingulate_Gyrus_Bivalent_Enhancer 	 0.9028320548077386 	 0.8934481594056062
NH_A_Astrocytes_Flanking_Bivalent_TSS_Enh 	 0.8817564850999502 	 0.9130642800855566
Mobilized_CD34_Primary_Cells_Male_Genic_enhancers 	 0.7832158536252829 	 0.8283307883183814
Adult_Liver_Transcr_at_gene_5_and_3 	 0.8303420659043759 	 0.9299745903089368
Colon_Smooth_Muscle_ZNF_genes_and_repeats 	 0.8636762033418568 	 0.9422934658496969
Brain_Cingulate_Gyrus_Heterochromatin 	 0.9249811035525322 	 0.920470079284669
H1_BMP4_Derived_Mesendoderm_Cultured_Cells_Transcr_at_gene_5_and_3 	 0.8207732265483025 	 0.9421406860616587
Fetal_Lung_Genic_enhancers 	 0.7485228130969834 	 0.798087114360605
Placenta_Amnion_Heterochromatin 	 0.9005805631945449 	 0.9172375806114408
Aorta_Heterochromatin 	 0.8823475016484135 	 0.9201966838744954
Brain_Germinal_Matrix_Weak_Repressed_PolyComb 	 0.8479327580451176 	 0.9604317862744829
Dnd41_TCell_Leukemia_Strong_transcription 	 0.8674032260658401 	 0.8889210530547916
HUES64_Cell_Line_Weak_Repressed_PolyComb 	 0.7777571991055137 	 0.9576856767868004
HepG2_Hepatocellular_Carcinoma_Genic_enhancers 	 0.8060983258551647 	 0.9172938679017706
Adult_Liver_Genic_enhancers 	 0.827338736913205 	 0.9007534455862723
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells_Bivalent_Poised_TSS 	 0.786803846834242 	 0.895020183014104
Fetal_Brain_Male_Strong_transcription 	 0.7755061835608948 	 0.9429809748958685
HepG2_Hepatocellular_Carcinoma_Weak_transcription 	 0.9374165741946897 	 0.9029084447017578
Monocytes_CD14pp_RO01746_Flanking_Bivalent_TSS_Enh 	 0.6804409707145269 	 0.8849608401280133
Penis_Foreskin_Fibroblast_Primary_Cells_skin02_Flanking_Bivalent_TSS_Enh 	 0.858139946285843 	 0.8874696450684293
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells_Transcr_at_gene_5_and_3 	 0.8404375934771071 	 0.9310963155947958
Rectal_Mucosa.Donor_31_Bivalent_Enhancer 	 0.9046051044531288 	 0.8834290217268941
Rectal_Mucosa.Donor_31_Strong_transcription 	 0.8855840208423795 	 0.9064907286791786
Left_Ventricle_Active_TSS 	 0.6156246998943629 	 0.961657360533765
4star_Repressed_PolyComb 	 0.45902100396482415 	 0.8269242201826472
CD3_Primary_Cells_Cord_BI_Enhancers 	 0.8923626188063878 	 0.8593782666730995
Osteoblasts_Bivalent_Enhancer 	 0.8828259436162171 	 0.8780576060211318
