name	Embedding-based	Giggle-legacy
HeLa_S3_Cervical_Carcinoma_Heterochromatin	0.7932977942984114	0.7754949268453307
Rectal_Smooth_Muscle_Flanking_Active_TSS	0.8797272958235717	0.8297423546463297
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells_Repressed_PolyComb	0.794872937972296	0.8333205338232844
HepG2_Hepatocellular_Carcinoma_Weak_Repressed_PolyComb	0.9306162859985628	0.946577503265775
Mobilized_CD34_Primary_Cells_Female_Genic_enhancers	0.7906101007085737	0.8294968480109485
Small_Intestine_Bivalent_Poised_TSS	0.8675775142997803	0.8284330770109548
H1_BMP4_Derived_Mesendoderm_Cultured_Cells_Flanking_Bivalent_TSS_Enh	0.8222191317106231	0.8821608033713433
Left_Ventricle_Flanking_Active_TSS	0.7226343580360859	0.9002471678853552
Breast_Myoepithelial_Cells_Flanking_Active_TSS	0.8557430662727622	0.8215128296224439
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Flanking_Bivalent_TSS_Enh	0.8176622268928521	0.919416255225817
ES_WA7_Cell_Line_Flanking_Active_TSS	0.7586001157426686	0.9591755966364501
CD14_Primary_Cells_Transcr_at_gene_5_and_3	0.7400020942341993	0.9707286795922222
iPS_20b_Cell_Line_Transcr_at_gene_5_and_3	0.7035694322504223	0.9688488887040584
Fetal_Heart_Quiescent_Low	0.9764231903869102	0.5914147138929686
Esophagus_Flanking_Bivalent_TSS_Enh	0.8082945021919329	0.9058050525161788
Mobilized_CD34_Primary_Cells_Female_Weak_transcription	0.9310479226159305	0.9155329456559201
H1_Cell_Line_Strong_transcription	0.8770347714130237	0.8049665142958136
CD4pp_CD25__CD45RApp_Naive_Primary_Cells_Quiescent_Low	0.9766265272811004	0.5920174883995559
Brain_Anterior_Caudate_Bivalent_Poised_TSS	0.7724238922689188	0.8112272126567721
Brain_Germinal_Matrix_Flanking_Bivalent_TSS_Enh	0.8173879932033927	0.828797790224081
Small_Intestine_Strong_transcription	0.6817775293742928	0.9417972222791681
Fetal_Heart_Flanking_Active_TSS	0.8681813606310296	0.8050572621140749
CD34_Cultured_Cells_Bivalent_Enhancer	0.7978092335901296	0.7933899657150699
Colon_Smooth_Muscle_Strong_transcription	0.8600703356095736	0.8635062543700296
CD14_Primary_Cells_Enhancers	0.701938968161145	0.775249128672615
Right_Ventricle_Active_TSS	0.9215562974333656	0.8578887174942378
A549_EtOH_0.02pct_Lung_Carcinoma_Transcr_at_gene_5_and_3	0.7089332097247517	0.9707463214077424
Fetal_Brain_Female_Bivalent_Enhancer	0.8499868289173435	0.8921198311177404
Penis_Foreskin_Fibroblast_Primary_Cells_skin02_Transcr_at_gene_5_and_3	0.6590063141398343	0.9625622079427979
H9_Derived_Neuronal_Progenitor_Cultured_Cells_Strong_transcription	0.777891536789449	0.7509498367282619
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03_Heterochromatin	0.6939949606065566	0.7364905420183472
Mobilized_CD34_Primary_Cells_Female_Bivalent_Enhancer	0.8649072513179917	0.8279184332814964
H1_Derived_Neuronal_Progenitor_Cultured_Cells_ZNF_genes_and_repeats	0.644375104146634	0.9478820294947337
Fetal_Heart_Genic_enhancers	0.755232532247027	0.865699807582755
Fetal_Brain_Male_Weak_Repressed_PolyComb	0.9313288493428974	0.9637531219511333
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived_ZNF_genes_and_repeats	0.8053303492005743	0.9764748409175219
CD3_Primary_Cells_Peripheral_UW_Genic_enhancers	0.7056198009643164	0.8619385994605837
CD4pp_CD25__CD45RApp_Naive_Primary_Cells_Repressed_PolyComb	0.8888163362258257	0.886546259274141
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM_Flanking_Bivalent_TSS_Enh	0.8541968192547665	0.9229730685340478
HepG2_Hepatocellular_Carcinoma_Strong_transcription	0.8845181618861119	0.8137718607181668
Duodenum_Mucosa_Quiescent_Low	0.9758801729137739	0.6110870930933539
ES_I3_Cell_Line_Bivalent_Poised_TSS	0.6428948458009351	0.8315031313502173
HSMM_Skeletal_Muscle_Myoblasts_Weak_Repressed_PolyComb	0.959737947078556	0.8923583909751879
iPS_18_Cell_Line_Flanking_Bivalent_TSS_Enh	0.6788438821262958	0.8441824643805496
Duodenum_Mucosa_Weak_transcription	0.9315932941342586	0.8630301825262748
NH_A_Astrocytes_Quiescent_Low	0.9761372992581004	0.5881684902556494
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells_Flanking_Active_TSS	0.8531900511204065	0.7693172189132071
H1_Derived_Neuronal_Progenitor_Cultured_Cells_Transcr_at_gene_5_and_3	0.6377038786715471	0.969457253066801
Sigmoid_Colon_Repressed_PolyComb	0.7428030075748898	0.7759973535110857
Esophagus_Flanking_Active_TSS	0.691873818258699	0.8864016627612828
Placenta_Amnion_Bivalent_Enhancer	0.6975639329601405	0.7597315424892032
Small_Intestine_Genic_enhancers	0.6470987337604786	0.7978213594905091
Penis_Foreskin_Fibroblast_Primary_Cells_skin02_Strong_transcription	0.797138933675286	0.903524030925609
Peripheral_Blood_Mononuclear_Primary_Cells_Enhancers	0.7016889602072116	0.7834821544760832
Sigmoid_Colon_Genic_enhancers	0.7188912599094164	0.7879213378963478
Esophagus_Strong_transcription	0.7938733921940296	0.9034156005534483
Right_Atrium_Bivalent_Enhancer	0.771621323544459	0.7945767273029266
Muscle_Satellite_Cultured_Cells_Weak_Repressed_PolyComb	0.9584581643871897	0.9379973241231517
Brain_Substantia_Nigra_Repressed_PolyComb	0.8278975137299128	0.8450819486797845
Stomach_Smooth_Muscle_Bivalent_Poised_TSS	0.6838540966942318	0.8745308606331809
Skeletal_Muscle_Female_Strong_transcription	0.8621083311733277	0.8073418474002443
Penis_Foreskin_Fibroblast_Primary_Cells_skin02_Weak_Repressed_PolyComb	0.915172620705383	0.933261298237059
CD34_Cultured_Cells_Enhancers	0.8164591641499488	0.885058600130006
Small_Intestine_Transcr_at_gene_5_and_3	0.732271642327192	0.9751169664820848
Skeletal_Muscle_Male_Repressed_PolyComb	0.9001204548354601	0.8544304504623209
NHLF_Lung_Fibroblasts_Flanking_Bivalent_TSS_Enh	0.8331865559791405	0.933723679237881
Fetal_Kidney_Genic_enhancers	0.6855177870699998	0.7865455475093742
Lung_Repressed_PolyComb	0.6513363855942814	0.8750568401047744
CD4_Naive_Primary_Cells_Flanking_Bivalent_TSS_Enh	0.7843875869628931	0.9045543260661184
Fetal_Thymus_Repressed_PolyComb	0.8772766486494078	0.8278404399665028
Rectal_Smooth_Muscle_Quiescent_Low	0.976376463603064	0.5785314986125683
HUVEC_Umbilical_Vein_Endothelial_Cells_Enhancers	0.8533140081910724	0.8152327651703136
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Repressed_PolyComb	0.7102504927039012	0.8095631475085587
HSMM_Skeletal_Muscle_Myoblasts_Flanking_Active_TSS	0.8578566985218918	0.9223234551636026
Fetal_Heart_Bivalent_Poised_TSS	0.6374649089671887	0.8401416048551341
Adult_Liver_ZNF_genes_and_repeats	0.8730047158377001	0.972149051349778
Sigmoid_Colon_Weak_Repressed_PolyComb	0.9400365835841041	0.9081025367237547
Neurosphere_Cultured_Cells_Cortex_Derived_Quiescent_Low	0.9713388936107129	0.6243947388866921
Penis_Foreskin_Fibroblast_Primary_Cells_skin01_Bivalent_Poised_TSS	0.8321855672039709	0.8975675021208176
H1_Cell_Line_Repressed_PolyComb	0.7927348440962229	0.9082812684952823
Skeletal_Muscle_Female_Enhancers	0.8413939180323281	0.8877607662231688
Right_Atrium_Transcr_at_gene_5_and_3	0.6474447950351756	0.6260491751043581
H1_Cell_Line_Flanking_Bivalent_TSS_Enh	0.7789981434055696	0.8306893750137636
CD14_Primary_Cells_Weak_transcription	0.9183756809189062	0.9508057179763479
Adult_Liver_Weak_Repressed_PolyComb	0.912511004680277	0.8942937402021321
Penis_Foreskin_Melanocyte_Primary_Cells_skin03_Weak_Repressed_PolyComb	0.9603381139495499	0.9075990014277553
Muscle_Satellite_Cultured_Cells_Strong_transcription	0.8860226584016743	0.8366269017445178
Brain_Mid_Frontal_Lobe_Enhancers	0.7949264934244109	0.8505876074446598
CD4pp_CD25pp_CD127__Treg_Primary_Cells_Quiescent_Low	0.9772474390405584	0.6008283795891205
Rectal_Mucosa.Donor_29_Transcr_at_gene_5_and_3	0.8122014045184273	0.9705999615914602
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03_Flanking_Bivalent_TSS_Enh	0.7230384879072146	0.8283512416710803
NH_A_Astrocytes_Active_TSS	0.8980897136997584	0.8585863614815177
Adipose_Nuclei_Weak_transcription	0.9330734076478582	0.8664247323460466
Brain_Cingulate_Gyrus_Quiescent_Low	0.9762024923100376	0.6002143736761026
H1_Cell_Line_Genic_enhancers	0.7281388045298591	0.8403943709288084
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells_Enhancers	0.8457795122558923	0.8472867702619752
Mobilized_CD34_Primary_Cells_Male_Repressed_PolyComb	0.689670705746711	0.8817775464078048
Fetal_Intestine_Large_Strong_transcription	0.8643930827980022	0.7753315495015476
iPS_DF_19.11_Cell_Line_Flanking_Active_TSS	0.7070052019075247	0.8121962492248234
HUES64_Cell_Line_Weak_transcription	0.9407768863818572	0.9068004897323838
H9_Derived_Neuron_Cultured_Cells_Weak_Repressed_PolyComb	0.9606845537140496	0.9395423266268815
CD4pp_CD25__CD45RApp_Naive_Primary_Cells_Weak_Repressed_PolyComb	0.9612550633038309	0.8661253202857085
Rectal_Smooth_Muscle_Enhancers	0.8195870860114013	0.8829786759442104
CD8_Naive_Primary_Cells_Enhancers	0.8362545241116779	0.7626377531766286
CD14_Primary_Cells_Weak_Repressed_PolyComb	0.8649249961099997	0.9436510253012056
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived_Weak_Repressed_PolyComb	0.9587252868814782	0.9303525162520941
NH_A_Astrocytes_Bivalent_Poised_TSS	0.8371751231892174	0.8447161194291821
Penis_Foreskin_Melanocyte_Primary_Cells_skin03_Flanking_Bivalent_TSS_Enh	0.7025674857335414	0.8476248361415729
NHDF_Ad_Adult_Dermal_Fibroblasts_Quiescent_Low	0.976513532774713	0.6020241306791817
Fetal_Thymus_Flanking_Bivalent_TSS_Enh	0.8341343188673606	0.8350747613208379
Brain_Hippocampus_Middle_Genic_enhancers	0.8109051658868501	0.8704817251972574
Fetal_Placenta_Quiescent_Low	0.9648780014906527	0.6234533055852555
Brain_Inferior_Temporal_Lobe_Bivalent_Enhancer	0.8639579832935099	0.8680551769805205
Pancreatic_Islets_Strong_transcription	0.6759024247879766	0.9773032622017684
Fetal_Muscle_Leg_Flanking_Bivalent_TSS_Enh	0.7268993101250025	0.7918883258750251
iPS_DF_19.11_Cell_Line_Weak_Repressed_PolyComb	0.6368547882698228	0.7644675969271046
Skeletal_Muscle_Female_Transcr_at_gene_5_and_3	0.8077283953469451	0.9706772298360224
Left_Ventricle_Flanking_Bivalent_TSS_Enh	0.8337003560236522	0.9019320635804776
H1_BMP4_Derived_Mesendoderm_Cultured_Cells_Repressed_PolyComb	0.9075514390488675	0.7973449298368537
Fetal_Lung_Enhancers	0.8633652202766704	0.829806649912472
Colonic_Mucosa_Heterochromatin	0.7899464177440889	0.8305034027169332
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells_Strong_transcription	0.8688046719607146	0.85039523362398
ES_I3_Cell_Line_ZNF_genes_and_repeats	0.796325432484909	0.9648311243474303
CD8_Naive_Primary_Cells_Weak_Repressed_PolyComb	0.9598467604629997	0.8724554935642814
CD3_Primary_Cells_Cord_BI_Bivalent_Poised_TSS	0.7921024235759085	0.7925032722191737
Breast_Myoepithelial_Cells_Heterochromatin	0.8791283215697184	0.7674783897601836
Muscle_Satellite_Cultured_Cells_Bivalent_Enhancer	0.8916745179445947	0.8084627729566342
Colonic_Mucosa_Quiescent_Low	0.9756401500155795	0.5770816829914363
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Transcr_at_gene_5_and_3	0.68486740783227	0.9703579336881566
Lung_Bivalent_Poised_TSS	0.8262456533463487	0.8982852239362026
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells_Weak_transcription	0.9044239109909974	0.8392925745328814
Rectal_Mucosa.Donor_31_Active_TSS	0.8917413913237332	0.8800241929705408
GM12878_Lymphoblastoid_Flanking_Bivalent_TSS_Enh	0.7721987936509802	0.9178665182737312
Penis_Foreskin_Melanocyte_Primary_Cells_skin01_Weak_Repressed_PolyComb	0.9360680304200805	0.9399550236151831
CD34_Cultured_Cells_Heterochromatin	0.8631920748905851	0.9046236114928868
Monocytes_CD14pp_RO01746_Transcr_at_gene_5_and_3	0.7481352579964583	0.9592281297536955
Ovary_Transcr_at_gene_5_and_3	0.6484032103918925	0.9700200584360257
HepG2_Hepatocellular_Carcinoma_Bivalent_Poised_TSS	0.705781280948958	0.67728782978068
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived_Weak_transcription	0.9504858859331081	0.809099414070412
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Weak_Repressed_PolyComb	0.8943468940690776	0.9547439145007227
Brain_Mid_Frontal_Lobe_Bivalent_Poised_TSS	0.8300710451570215	0.8212800037269482
Fetal_Intestine_Small_Heterochromatin	0.8625999924872568	0.7911241669902198
Adipose_Nuclei_Enhancers	0.8685149406842385	0.8726433203507247
Peripheral_Blood_Mononuclear_Primary_Cells_Active_TSS	0.5886782466324999	0.9599323427118769
Right_Atrium_Quiescent_Low	0.9749527483373921	0.5958527092389314
Skeletal_Muscle_Male_Genic_enhancers	0.7787633471291225	0.8958091926762692
Small_Intestine_Heterochromatin	0.8749028243779621	0.7815222125004122
Duodenum_Smooth_Muscle_ZNF_genes_and_repeats	0.874467557476332	0.9736405578581304
CD19_Primary_Cells_Peripheral_UW_Bivalent_Enhancer	0.6594149046211669	0.7695615562926682
CD8_Memory_Primary_Cells_Flanking_Active_TSS	0.8623847894814968	0.8098280837089878
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Bivalent_Poised_TSS	0.8478266702894236	0.8304658179240696
CD4_Memory_Primary_Cells_Active_TSS	0.9323894354576262	0.8376208286091991
Fetal_Placenta_Weak_transcription	0.8809511600260957	0.857051312071803
hESC_Derived_CD184pp_Endoderm_Cultured_Cells_Transcr_at_gene_5_and_3	0.7319297170078073	0.9701492685691084
Monocytes_CD14pp_RO01746_Bivalent_Enhancer	0.8907349733502234	0.8249376565945642
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived_Strong_transcription	0.8736906189938302	0.8052838775473544
Fetal_Stomach_Bivalent_Enhancer	0.7825170763227651	0.8586131087205012
Rectal_Smooth_Muscle_Transcr_at_gene_5_and_3	0.7892398526220886	0.9720443491498028
K562_Leukemia_ZNF_genes_and_repeats	0.7532935599071576	0.9773200934535572
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells_Strong_transcription	0.7920859660783538	0.7520870638073072
Thymus_Weak_Repressed_PolyComb	0.9544131775098645	0.9237303302392389
H1_Derived_Mesenchymal_Stem_Cells_Repressed_PolyComb	0.8861882586672565	0.9272490613290162
Brain_Mid_Frontal_Lobe_Transcr_at_gene_5_and_3	0.7064236181591909	0.9712119267304792
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells_Transcr_at_gene_5_and_3	0.8022665140229193	0.9721717030415229
Penis_Foreskin_Melanocyte_Primary_Cells_skin03_Heterochromatin	0.8336584385788237	0.7788315754212656
Fetal_Muscle_Trunk_Repressed_PolyComb	0.7600455621889523	0.8740601055982832
Fetal_Muscle_Leg_Transcr_at_gene_5_and_3	0.7971661864105557	0.9696857337002359
GM12878_Lymphoblastoid_Active_TSS	0.6312561945168748	0.8413524757243545
CD19_Primary_Cells_Cord_BI_Repressed_PolyComb	0.722020130905561	0.859411536149321
Aorta_Flanking_Bivalent_TSS_Enh	0.8568782335231127	0.8938902529676974
Breast_Myoepithelial_Cells_Flanking_Bivalent_TSS_Enh	0.7870914918836894	0.876420773417418
ES_I3_Cell_Line_Transcr_at_gene_5_and_3	0.7460429231797874	0.9710450823181624
Fetal_Placenta_Weak_Repressed_PolyComb	0.880281595320033	0.8926396164696021
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02_Transcr_at_gene_5_and_3	0.7734224274657777	0.9711037865956266
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells_Heterochromatin	0.936628209706066	0.86399051886721
CD8_Naive_Primary_Cells_Flanking_Bivalent_TSS_Enh	0.8377723342713601	0.9070366771067935
iPS_20b_Cell_Line_Genic_enhancers	0.7013562591642176	0.897024773703127
Peripheral_Blood_Mononuclear_Primary_Cells_Flanking_Active_TSS	0.635434523630871	0.7551658447123324
HUES48_Cell_Line_Active_TSS	0.8934794666279194	0.7921597015856048
CD8_Memory_Primary_Cells_Weak_transcription	0.872612427474236	0.7967854018302011
Fetal_Placenta_Transcr_at_gene_5_and_3	0.7876355416194254	0.9730746383800181
Pancreatic_Islets_Bivalent_Enhancer	0.7538828468242019	0.8096968269360559
CD19_Primary_Cells_Peripheral_UW_Bivalent_Poised_TSS	0.8642140825035454	0.8545718925495353
CD34_Primary_Cells_Transcr_at_gene_5_and_3	0.7339736789677462	0.9704271389514408
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells_Flanking_Active_TSS	0.7617214019561871	0.9627268465232699
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_Heterochromatin	0.9230698048148781	0.8018086712915111
ES_WA7_Cell_Line_Repressed_PolyComb	0.8923809535969595	0.8420448524389301
Breast_vHMEC_Flanking_Bivalent_TSS_Enh	0.861297269301655	0.9193226156289304
K562_Leukemia_Flanking_Bivalent_TSS_Enh	0.814098932562815	0.9332505813111791
ES_I3_Cell_Line_Quiescent_Low	0.9720965065821933	0.6315182716038185
NHLF_Lung_Fibroblasts_Bivalent_Poised_TSS	0.8510431180762913	0.7961981070767242
Right_Ventricle_Genic_enhancers	0.7710405542767305	0.9009981320087374
CD8_Naive_Primary_Cells_Bivalent_Enhancer	0.8334768034964942	0.8110661880463091
IMR90_Cell_Line_Repressed_PolyComb	0.7625753708538825	0.7873883444772969
Penis_Foreskin_Fibroblast_Primary_Cells_skin01_Bivalent_Enhancer	0.8741307353808059	0.9301123584932403
Neurosphere_Cultured_Cells_Cortex_Derived_ZNF_genes_and_repeats	0.7504306325135189	0.9764153103295033
CD4_Naive_Primary_Cells_Repressed_PolyComb	0.6669373388867225	0.8347645823670963
Brain_Cingulate_Gyrus_Bivalent_Enhancer	0.8845309631727759	0.8761068848119189
NH_A_Astrocytes_Flanking_Bivalent_TSS_Enh	0.8152243557050414	0.878301530080867
Mobilized_CD34_Primary_Cells_Male_Genic_enhancers	0.773381013142765	0.878921241665036
Adult_Liver_Transcr_at_gene_5_and_3	0.7522517362810085	0.9714740579679091
Colon_Smooth_Muscle_ZNF_genes_and_repeats	0.851188535981712	0.9643738766947432
Brain_Cingulate_Gyrus_Heterochromatin	0.9297169623200895	0.9149884337683527
H1_BMP4_Derived_Mesendoderm_Cultured_Cells_Transcr_at_gene_5_and_3	0.74585440307385	0.9666126467121031
Fetal_Lung_Genic_enhancers	0.7175231314449457	0.7648029770589685
Placenta_Amnion_Heterochromatin	0.8487792243184745	0.8355196854576058
Aorta_Heterochromatin	0.7935644148805705	0.8317080524335436
Brain_Germinal_Matrix_Weak_Repressed_PolyComb	0.9527172471671324	0.9353431316755539
Dnd41_TCell_Leukemia_Strong_transcription	0.7924815589425007	0.7405612051953548
HUES64_Cell_Line_Weak_Repressed_PolyComb	0.7670956771519017	0.9034291461581611
HepG2_Hepatocellular_Carcinoma_Genic_enhancers	0.7714324159392457	0.8855669668821706
Adult_Liver_Genic_enhancers	0.7835277372152735	0.8221190220886389
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells_Bivalent_Poised_TSS	0.7982992308810193	0.871561148970484
Fetal_Brain_Male_Strong_transcription	0.6750832243179443	0.9511418873846014
HepG2_Hepatocellular_Carcinoma_Weak_transcription	0.9185626748685202	0.8045473679772109
Monocytes_CD14pp_RO01746_Flanking_Bivalent_TSS_Enh	0.6636415580698677	0.8379675338769849
Penis_Foreskin_Fibroblast_Primary_Cells_skin02_Flanking_Bivalent_TSS_Enh	0.790863413401434	0.823726273152447
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells_Transcr_at_gene_5_and_3	0.7889595802192485	0.9684388812049637
Rectal_Mucosa.Donor_31_Bivalent_Enhancer	0.8860263265727615	0.84242645674247
Rectal_Mucosa.Donor_31_Strong_transcription	0.8539834567510334	0.7981442131991967
Left_Ventricle_Active_TSS	0.9051102210315191	0.7984062005252452
4star_Repressed_PolyComb	0.6839644975884906	0.9151632042338107
CD3_Primary_Cells_Cord_BI_Enhancers	0.8494058377167468	0.8472827328070384
Osteoblasts_Bivalent_Enhancer	0.8032079335597795	0.8285417713852129
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells_Transcr_at_gene_5_and_3	0.6359591478579356	0.9659419564379592
Fetal_Heart_Heterochromatin	0.6766475021714241	0.7887793362296088
Fetal_Lung_ZNF_genes_and_repeats	0.8421228382495203	0.97510433701817
Fetal_Stomach_Enhancers	0.8733631989220902	0.8346183946212293
Lung_Weak_transcription	0.8716188660551039	0.8574250377329402
Fetal_Thymus_Enhancers	0.7709109339435414	0.844017450297778
CD19_Primary_Cells_Cord_BI_Transcr_at_gene_5_and_3	0.7488323046630638	0.9652529315452016
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells_Weak_transcription	0.9173716361266979	0.8865452459352731
Dnd41_TCell_Leukemia_Repressed_PolyComb	0.8129547038495688	0.7912508281333075
NHLF_Lung_Fibroblasts_Weak_transcription	0.942168216471335	0.7994768237877237
H1_Cell_Line_Weak_Repressed_PolyComb	0.7547161030054176	0.8623141150508022
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells_Active_TSS	0.8525507550552229	0.8045999091680677
Sigmoid_Colon_Enhancers	0.7599372171160651	0.7598033871985109
Placenta_Amnion_Weak_Repressed_PolyComb	0.953402159863501	0.8419942570192
Psoas_Muscle_Weak_transcription	0.8767953777038934	0.7804599603500749
NH_A_Astrocytes_ZNF_genes_and_repeats	0.7936612944614739	0.9691870287901105
CD4_Memory_Primary_Cells_Bivalent_Poised_TSS	0.8391572003762446	0.7963723592977794
iPS_18_Cell_Line_Repressed_PolyComb	0.8495397773441973	0.8992317065495771
HUES48_Cell_Line_Strong_transcription	0.8011939038570707	0.7819807642309579
Fetal_Adrenal_Gland_Quiescent_Low	0.9595991348783035	0.6643629773769544
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells_ZNF_genes_and_repeats	0.871437764762558	0.9758137920534045
hESC_Derived_CD184pp_Endoderm_Cultured_Cells_Weak_Repressed_PolyComb	0.7663584217243864	0.9248019198056722
CD34_Primary_Cells_Enhancers	0.861477925339376	0.7957286650216367
iPS_15b_Cell_Line_Flanking_Bivalent_TSS_Enh	0.7370176385729454	0.833481156314274
